FUNCTION_ONE,FUNCTION_TWO,LABEL,PREDICT
"    public static void main(String[] args) {
        FTPClient client = new FTPClient();
        FileInputStream fis = null;
        try {
            client.connect(""192.168.1.10"");
            client.login(""a"", ""123456"");
            String filename = ""D:\\DHTH5CLT\\HK3\\Ung dung phan tan\\FTP_JAVA\\FTP_DETAI\\FTP\\src\\DemoFTP\\filename\\5s.txt"";
            fis = new FileInputStream(filename);
            client.storeFile(filename, fis);
            client.logout();
        } catch (IOException e) {
            e.printStackTrace();
        } finally {
            try {
                if (fis != null) {
                    fis.close();
                }
                client.disconnect();
            } catch (IOException e) {
                e.printStackTrace();
            }
        }
    }","    public static double[][] transpose(double[][] M) {
        double[][] tM = new double[M[0].length][M.length];
        for (int i = 0; i < tM.length; i++) {
            for (int j = 0; j < tM[0].length; j++) {
                tM[i][j] = M[j][i];
            }
        }
        return tM;
    }",0,0
"    public static void transpose(double[][] A, double[][] B) {
        assert rows(B) == cols(A);
        assert cols(B) == rows(A);
        int rows = rows(B);
        int cols = cols(B);
        for (int i = 0; i < rows; i++) for (int j = 0; j < cols; j++) B[i][j] = A[j][i];
    }","    public Object[] toArray(Object a[]) {
        if (a.length < size) a = (Object[]) java.lang.reflect.Array.newInstance(a.getClass().getComponentType(), size);
        if (head < tail) {
            System.arraycopy(elementData, head, a, 0, tail - head);
        } else {
            System.arraycopy(elementData, head, a, 0, elementData.length - head);
            System.arraycopy(elementData, 0, a, elementData.length - head, tail);
        }
        if (a.length > size) a[size] = null;
        return a;
    }",0,0
"    private String removeInvalidChars(String input) {
        String text;
        StringBuffer contents = new StringBuffer();
        BufferedReader reader = null;
        if (isFile) {
            try {
                reader = new BufferedReader(new FileReader(input));
                String line = null;
                while ((line = reader.readLine()) != null) {
                    contents.append(line);
                    contents.append(System.getProperty(""line.separator""));
                }
                reader.close();
            } catch (FileNotFoundException ex) {
                ex.printStackTrace();
            } catch (IOException ex) {
                ex.printStackTrace();
            }
            text = contents.toString();
        } else {
            text = input;
        }
        Pattern pattern = Pattern.compile(""Comment=\""[a-zA-Z0-9 \t\\-\\+\\{\\}!@#$%\\^\\&\\*\\(\\;:\\',./\\?\\\\|<>)]*\"""");
        Matcher matcher = pattern.matcher(text);
        boolean found = false;
        StringBuilder newText = new StringBuilder();
        int lastEnd = 0;
        while (matcher.find()) {
            String str = matcher.group();
            str = str.substring(str.indexOf(""\"""") + 1);
            str = str.substring(0, str.lastIndexOf(""\""""));
            if (str.contains(""&"") || str.contains(""<"") || str.contains("">"") || str.contains(""'"")) {
                if (!found) found = true;
                str = str.replace(""&"", ""&amp;"").replace(""<"", ""&lt;"").replace("">"", ""&gt;"").replace(""'"", ""&apos;"").replace(""\"""", ""&quot;"");
                newText.append(text.substring(lastEnd, matcher.start()) + ""Comment=\"""" + str + ""\"""");
                lastEnd = matcher.end();
            }
        }
        if (found) {
            newText.append(text.substring(lastEnd));
            if (isFile) {
                File temp = null;
                Writer output = null;
                try {
                    temp = File.createTempFile(""fbench"", """");
                    if (temp != null && temp.exists()) {
                        output = new BufferedWriter(new FileWriter(temp));
                        output.write(newText.toString());
                    }
                } catch (IOException e) {
                    e.printStackTrace();
                } finally {
                    if (output != null) {
                        try {
                            output.close();
                        } catch (IOException e) {
                            e.printStackTrace();
                        }
                    }
                }
                input = temp.getPath();
            } else {
                input = newText.toString();
            }
        }
        return input;
    }","    static boolean clean(File dir) {
        boolean ok = true;
        for (File f : dir.listFiles()) {
            if (f.isDirectory()) ok &= clean(f);
            ok &= f.delete();
        }
        return ok;
    }",0,0
"    private static void zip(ZipOutputStream zo, File root, File file) throws IOException {
        String rootPath = root.getAbsolutePath();
        String path = file.getAbsolutePath();
        path = path.replace('\\', '/');
        if (file.isDirectory()) {
            path = path + ""/"";
        }
        String name = path.substring(rootPath.length());
        if (Utils.isEmptyString(name)) {
            name = file.getName();
        }
        ZipEntry entry = new ZipEntry(name);
        if (file.isFile()) {
            zo.putNextEntry(entry);
            BufferedInputStream is = new BufferedInputStream(new FileInputStream(file));
            byte[] buff = new byte[4096];
            int read;
            while ((read = is.read(buff)) > 0) {
                zo.write(buff, 0, read);
            }
            zo.closeEntry();
        } else if (file.isDirectory()) {
            zo.putNextEntry(entry);
            zo.closeEntry();
            File[] files = file.listFiles();
            if (files.length > 0) {
                for (File f : files) {
                    zip(zo, root, f);
                }
            }
        }
    }","    private static void testRepetitions() {
        String type = ""V2"";
        Pattern number = Pattern.compile(""([0-9]*)"");
        Matcher matcher = number.matcher(type);
        while (matcher.find()) {
            int start = matcher.start();
            int end = matcher.end();
            System.out.print(start + "":"");
            System.out.print(end + ""=>"");
            System.out.println(type.substring(start, end));
        }
    }",0,0
"    String parseText(String text, String patternName, Hashtable<String, String> patterns) throws JDOMException, IOException {
        String docString = ""<X>"" + text.replace(""&"", ""&amp;"") + ""</X>"";
        Element e = org.exmaralda.common.jdomutilities.IOUtilities.readDocumentFromString(docString).getRootElement();
        String returnText = """";
        for (Object o : e.getContent()) {
            if (!(o instanceof Text)) {
                returnText += org.exmaralda.common.jdomutilities.IOUtilities.elementToString((Element) o);
                continue;
            }
            Pattern p = Pattern.compile(patterns.get(patternName));
            String thisText = ((Text) o).getText();
            Matcher m = p.matcher(thisText);
            int fromWhere = 0;
            while (m.find(fromWhere)) {
                int i1 = m.start();
                int i2 = m.end();
                thisText = thisText.substring(0, i1) + ""<"" + patternName + "">"" + thisText.substring(i1, i2) + ""</"" + patternName + "">"" + thisText.substring(i2);
                m = p.matcher(thisText);
                fromWhere = i2 + 2 * patternName.length() + 5;
            }
            returnText += thisText;
        }
        return returnText;
    }","    public ComplexMatrix hermitianAdjoint() {
        final double arrayRe[][] = new double[numCols][numRows];
        final double arrayIm[][] = new double[numCols][numRows];
        for (int j, i = 0; i < numRows; i++) {
            arrayRe[0][i] = matrixRe[i][0];
            arrayIm[0][i] = -matrixIm[i][0];
            for (j = 1; j < numCols; j++) {
                arrayRe[j][i] = matrixRe[i][j];
                arrayIm[j][i] = -matrixIm[i][j];
            }
        }
        return new ComplexMatrix(arrayRe, arrayIm);
    }",0,0
"    public static String[] expandMacros(String string) {
        String expression = ""\\[([\\d]+)-([\\d]+)\\]"";
        Pattern pattern = Pattern.compile(expression);
        Matcher matcher = pattern.matcher(string);
        Vector vector = new Vector();
        int startPos = 0;
        while (matcher.find()) {
            try {
                Integer lowVal = new Integer(matcher.group(1));
                Integer highVal = new Integer(matcher.group(2));
                vector.add(new Object[] { string.substring(startPos, matcher.start(0)), lowVal, highVal });
                startPos = matcher.end(0);
            } catch (NumberFormatException exception) {
            }
        }
        String ending = string.substring(startPos);
        int dimSize = vector.size();
        String[] stringParts = new String[dimSize];
        int[] startVals = new int[dimSize];
        int[] endVals = new int[dimSize];
        for (int i = 0; i < vector.size(); i++) {
            stringParts[i] = (String) ((Object[]) vector.get(i))[0];
            startVals[i] = ((Integer) ((Object[]) vector.get(i))[1]).intValue();
            endVals[i] = ((Integer) ((Object[]) vector.get(i))[2]).intValue();
        }
        int count = 1;
        int[] dimensions = new int[dimSize];
        int[] positions = new int[dimSize];
        for (int d = 0; d < dimSize; d++) {
            dimensions[d] = Math.abs(startVals[d] - endVals[d]) + 1;
            count *= dimensions[d];
        }
        if (count > Constants.MAX_NAME_MACRO_EXPANSIONS) {
            return null;
        }
        String[] strings = new String[count];
        int pos = 0;
        for (int s = 0; s < count; s++) {
            string = """";
            pos = s;
            for (int d = dimSize - 1; d >= 0; d--) {
                positions[d] = pos % dimensions[d];
                pos /= dimensions[d];
            }
            for (int d = 0; d < dimSize; d++) {
                string += stringParts[d] + (startVals[d] + positions[d] * (endVals[d] - startVals[d] >= 0 ? 1 : -1));
            }
            strings[s] = string + ending;
        }
        return strings;
    }","    public TabelaVerdade(String tipoDeExercicio, String ordem, String ordem2, String[][] valores, String preposicao) {
        super(Usuario.statusDoExercicio(tipoDeExercicio, InterfaceDados.obtemNumeroDoExercicioCorrente()));
        pSuperior = new JPanel(new GridLayout(2, 1));
        pTitulo = new JPanel(new FlowLayout(FlowLayout.CENTER));
        titulo = new JLabel(tipoDeExercicio);
        titulo.setFont(new Font(""Arial"", 0, 25));
        titulo.setForeground(new Color(0, 0, 128));
        pTitulo.add(titulo);
        pSuperior.add(pTitulo);
        preposicao = alteraString(preposicao);
        valores = alteraMatrizDeStrings(valores);
        pEnun = new JPanel(new GridLayout(2, 1));
        enunciado1 = new JLabel(this.retornaEspacoAjustado(""    "") + ordem);
        enunciado1.setFont(new Font(""Arial"", 1, 14));
        enunciado1.setForeground(new Color(0, 0, 128));
        pEnun.add(enunciado1);
        pEnun2 = new JPanel(new FlowLayout(FlowLayout.LEFT));
        enunciado2 = new JLabel(this.retornaEspacoAjustado(""    "") + ordem2);
        enunciado2.setFont(new Font(""Arial"", 1, 14));
        enunciado2.setForeground(new Color(0, 0, 128));
        pEnun2.add(enunciado2);
        enunciado2 = new JLabel(preposicao);
        enunciado2.setFont(new Font(""Times"", 1, 16));
        enunciado2.setForeground(new Color(0, 0, 128));
        pEnun2.add(enunciado2);
        pEnun.add(pEnun2);
        pSuperior.add(pEnun);
        getContentPane().add(""North"", pSuperior);
        pOeste = new JPanel(new FlowLayout(FlowLayout.LEFT));
        pOeste.add(new JLabel(this.retornaEspacoAjustado(""  "")));
        getContentPane().add(""East"", pOeste);
        pOeste.add(new JLabel(this.retornaEspacoAjustado(""    "")));
        getContentPane().add(""West"", pOeste);
        pCentral = new JPanel(new GridLayout(1, valores[0].length + 1));
        pColuna = new JPanel(new GridLayout(valores.length, 1));
        String[][] valor = new String[valores[1].length][valores.length];
        for (int i = 0; i < valor.length; i++) for (int j = 0; j < valor[i].length; j++) {
            valor[i][j] = valores[j][i];
        }
        int total = 0;
        for (int i = 0; i < valor.length; i++) {
            if (valor[i][1].equals(""nada"")) total++;
        }
        preencher = new JTextField[total + 1][valor[1].length - 1];
        resposta = new String[total + 1][valor[1].length - 1];
        int aux = 0;
        for (int i = 0; i <= valor.length; i++) {
            pColuna = new JPanel(new GridLayout(valor[1].length, 1));
            for (int j = 0; j < valor[1].length; j++) {
                if (i == valor.length) {
                    if (j == 0) {
                        pAux = new JPanel(new FlowLayout(FlowLayout.LEFT));
                        JLabel prep = new JLabel(preposicao);
                        prep.setFont(new Font(""Times"", 0, 11));
                        prep.setForeground(new Color(0, 0, 128));
                        pAux.add(prep);
                    } else {
                        pAux = new JPanel(new FlowLayout(FlowLayout.LEFT));
                        preencher[total][j - 1] = new JTextField("""", 3);
                        preencher[total][j - 1].setDocument(new DefinePadraoDoTexto(1));
                        preencher[total][j - 1].addKeyListener(this);
                        pAux.add(preencher[total][j - 1]);
                    }
                } else {
                    if ((valor[i][j]).equals(""nada"")) {
                        pAux = new JPanel(new FlowLayout(FlowLayout.LEFT));
                        preencher[aux][j - 1] = new JTextField("""", 3);
                        preencher[aux][j - 1].setDocument(new DefinePadraoDoTexto(1));
                        preencher[aux][j - 1].addKeyListener(this);
                        pAux.add(preencher[aux][j - 1]);
                        if (j == valor[i].length - 1) aux++;
                    } else {
                        pAux = new JPanel(new FlowLayout(FlowLayout.LEFT));
                        JLabel vals = new JLabel(valor[i][j]);
                        if (j == 0) {
                            vals.setFont(new Font(""Times"", 0, 14));
                            vals.setForeground(new Color(0, 0, 128));
                        }
                        pAux.add(vals);
                    }
                }
                pColuna.add(pAux);
            }
            pCentral.add(pColuna);
        }
        getContentPane().add(""Center"", pCentral);
    }",0,0
"    public static GameRoleList load() {
        GameRoleList gameRoleList = new GameRoleList();
        Connection conn = null;
        try {
            String dbURL = ""jdbc:hsqldb:/tmp/yacht"";
            Class.forName(""org.hsqldb.jdbcDriver"");
            conn = DriverManager.getConnection(dbURL, ""sa"", """");
        } catch (Exception e) {
            System.out.println(""ERROR: Could not connect to database"");
            System.out.print(e);
        }
        try {
            String sql = ""select * from role"";
            Statement stmt = conn.createStatement();
            ResultSet res = stmt.executeQuery(sql);
            while (res.next()) {
                Role role = (Role) res.getObject(""role"");
                gameRoleList.addRole(role);
            }
            stmt.close();
            conn.close();
        } catch (Exception e) {
            System.out.println(e);
        }
        return gameRoleList;
    }","    public static int[][] find(String text, String term, boolean caseInsensitive, boolean fuzzy) {
        List<int[]> beginEnds = new ArrayList<int[]>();
        String regexp = """";
        if (fuzzy) {
            String[] termArray = term.split(""\\s+"");
            for (String termElement : termArray) {
                if (!regexp.isEmpty()) {
                    regexp += ""[\\W|_]*"";
                }
                regexp += Pattern.quote(termElement);
            }
        } else {
            regexp = Pattern.quote(term);
        }
        Pattern pattern;
        if (caseInsensitive) {
            pattern = Pattern.compile(regexp, Pattern.CASE_INSENSITIVE);
        } else {
            pattern = Pattern.compile(regexp);
        }
        Matcher matcher = pattern.matcher(text);
        while (matcher.find()) {
            int[] beginEnd = new int[] { matcher.start(), matcher.end() };
            beginEnds.add(beginEnd);
        }
        return beginEnds.toArray(new int[0][0]);
    }",0,0
"    public static Object[] remove(Object[] array, Object obj) {
        int index = indexOf(array, obj);
        if (index < 0) {
            return array;
        }
        Object[] newArray = (Object[]) Array.newInstance(array.getClass().getComponentType(), array.length - 1);
        if (index > 0) {
            System.arraycopy(array, 0, newArray, 0, index);
        }
        if (index < array.length - 1) {
            System.arraycopy(array, index + 1, newArray, index, newArray.length - index);
        }
        return newArray;
    }","    @Override
    public List<SectionFinderResult> lookForSections(String text, Section<?> father, Type type) {
        ArrayList<SectionFinderResult> result = new ArrayList<SectionFinderResult>();
        Pattern TABLE_LINE = Pattern.compile(TABLE_LINE_REGEXP, Pattern.MULTILINE);
        Matcher m = TABLE_LINE.matcher(text);
        int end = 0;
        int tableStart = -1;
        int tableEnd = -1;
        while (m.find(end)) {
            int start = m.start();
            end = m.end();
            if (tableEnd == start) {
                tableEnd = end;
            } else {
                addResultIfAvailable(result, tableStart, tableEnd);
                tableStart = start;
                tableEnd = end;
            }
            if (end >= text.length()) break;
        }
        addResultIfAvailable(result, tableStart, tableEnd);
        return result;
    }",0,0
"    public boolean login() {
        if (super.isAuthenticated()) return true;
        try {
            if (client == null) {
                client = new FTPClient();
                FTPClientConfig config = new FTPClientConfig();
                client.configure(config);
            }
            if (!client.isConnected()) {
                client.connect(super.getStoreConfig().getServerName(), new Integer(super.getStoreConfig().getServerPort()).intValue());
            }
            if (client.login(super.getStoreConfig().getUserName(), super.getStoreConfig().getPassword(), super.getStoreConfig().getServerName())) {
                super.setAuthenticated(true);
                return true;
            }
            log.error(""Login ftp server error"");
        } catch (Exception e) {
            log.info(""FTPStore.login"", e);
        }
        return false;
    }","    public static double[][] rotation(final double[][] pos, final double[][] refPos) {
        if (pos.length != refPos.length) throw new IllegalArgumentException(""All arguments must have the same length."");
        double R_m[] = new double[3];
        double R_p[] = new double[3];
        double matrix[][] = new double[4][4];
        for (int k = 0; k < pos.length; ++k) {
            R_m = BLA.subtract(pos[k], refPos[k]);
            R_p = BLA.add(refPos[k], pos[k]);
            matrix[0][0] += (R_m[0] * R_m[0] + R_m[1] * R_m[1] + R_m[2] * R_m[2]);
            matrix[1][1] += (R_m[0] * R_m[0] + R_p[1] * R_p[1] + R_p[2] * R_p[2]);
            matrix[2][2] += (R_p[0] * R_p[0] + R_m[1] * R_m[1] + R_p[2] * R_p[2]);
            matrix[3][3] += (R_p[0] * R_p[0] + R_p[1] * R_p[1] + R_m[2] * R_m[2]);
            matrix[1][0] += (R_m[2] * R_p[1] - R_m[1] * R_p[2]);
            matrix[2][0] += (R_p[2] * R_m[0] - R_p[0] * R_m[2]);
            matrix[2][1] += (R_m[0] * R_m[1] - R_p[1] * R_p[0]);
            matrix[3][0] += (R_m[1] * R_p[0] - R_p[1] * R_m[0]);
            matrix[3][1] += (R_m[2] * R_m[0] - R_p[0] * R_p[2]);
            matrix[3][2] += (R_m[2] * R_m[1] - R_p[1] * R_p[2]);
        }
        for (int i = 0; i < 4; ++i) {
            for (int j = i + 1; j < 4; ++j) {
                matrix[i][j] = matrix[j][i];
            }
        }
        double eigenvals[] = new double[4];
        BLA.diagonalizeSymmetric(matrix, eigenvals);
        double q[] = new double[4];
        for (int i = 0; i < 4; ++i) q[i] = matrix[i][3];
        double operator[][] = BLA.zeroes(4, 4);
        operator[0][0] = q[0] * q[0] + q[1] * q[1] - q[2] * q[2] - q[3] * q[3];
        operator[1][1] = q[0] * q[0] + q[2] * q[2] - q[1] * q[1] - q[3] * q[3];
        operator[2][2] = q[0] * q[0] + q[3] * q[3] - q[1] * q[1] - q[2] * q[2];
        operator[1][0] = 2 * (q[1] * q[2] - q[0] * q[3]);
        operator[2][0] = 2 * (q[1] * q[3] + q[0] * q[2]);
        operator[2][1] = 2 * (q[2] * q[3] - q[0] * q[1]);
        operator[0][1] = 2 * (q[1] * q[2] + q[0] * q[3]);
        operator[0][2] = 2 * (q[1] * q[3] - q[0] * q[2]);
        operator[1][2] = 2 * (q[2] * q[3] + q[0] * q[1]);
        operator[3] = eigenvals;
        return operator;
    }",0,0
"    private final void createActionMap() {
        m_actionMap.clear();
        m_actionMap.put(EdaActionKey.NEW_PCB_DOC, new EdaGlobalAction(this, EdaActionKey.NEW_PCB_DOC) {

            public void actionPerformed(ActionEvent e) {
                getEda().addDocument(new EdaPcb(new EdaPcbPane(getEda())));
            }
        });
        m_actionMap.put(EdaActionKey.NEW_SCHEMATIC_DOC, new EdaGlobalAction(this, EdaActionKey.NEW_SCHEMATIC_DOC) {

            public void actionPerformed(ActionEvent e) {
                getEda().addDocument(new EdaSchematic(new EdaSchematicPane(getEda())));
            }
        });
        m_actionMap.put(EdaActionKey.NEW_DOCUMENT, new EdaGlobalAction(this, EdaActionKey.NEW_DOCUMENT) {

            public void actionPerformed(ActionEvent e) {
                EdaNewDocumentDialog.showDialog(getEda());
            }
        });
        m_actionMap.put(EdaActionKey.IMPORT_GEDA_FILE, new EdaGlobalAction(this, EdaActionKey.IMPORT_GEDA_FILE) {

            private File chooseGedaFile() {
                fileDialog.setDialogTitle(""Choose a symbol file"");
                if (fileDialog.showOpenDialog(null) == JFileChooser.APPROVE_OPTION) {
                    return fileDialog.getSelectedFile();
                }
                return null;
            }

            public void actionPerformed(ActionEvent e) {
                final File gedaFile = chooseGedaFile();
                if (gedaFile == null) {
                    return;
                }
                final EdaGedaFileParser parser = new EdaGedaFileParser(new EdaDefaultSaveableObjectFactory(), false);
                try {
                    final EdaDrawing drawing = parser.parseGedaSymbolFile(gedaFile);
                    final EdaDrawingPane pane = new EdaSchematicPane(getEda(), drawing);
                    final EdaSchematic document = new EdaSchematic(pane);
                    document.setName(gedaFile.getName());
                    getEda().addDocument(document);
                } catch (IOException ex) {
                    ex.printStackTrace();
                }
            }
        });
        m_actionMap.put(EdaActionKey.NEW_PROJECT, new EdaGlobalAction(this, EdaActionKey.NEW_PROJECT) {

            public void actionPerformed(ActionEvent e) {
                EdaProject ep = new EdaProject(getEda());
                ep.setName(""Untitled"");
                getEda().getProjectTree().addProject(ep);
            }
        });
        m_actionMap.put(EdaActionKey.CLOSE_PROJECT, new EdaGlobalAction(this, EdaActionKey.CLOSE_PROJECT) {

            public void actionPerformed(ActionEvent e) {
                getEda().removeProject();
            }
        });
        m_actionMap.put(EdaActionKey.OPEN_PROJECT, new EdaGlobalAction(this, EdaActionKey.OPEN_PROJECT) {

            public void actionPerformed(ActionEvent e) {
                getEda().openProject();
            }
        });
        m_actionMap.put(EdaActionKey.SAVE_PROJECT, new EdaGlobalAction(this, EdaActionKey.SAVE_PROJECT) {

            public void actionPerformed(ActionEvent e) {
                getEda().saveProject();
            }
        });
        m_actionMap.put(EdaActionKey.NEXT_WINDOW, new EdaGlobalAction(this, EdaActionKey.NEXT_WINDOW) {

            public void actionPerformed(ActionEvent e) {
                getEda().nextWindow();
            }
        });
        m_actionMap.put(EdaActionKey.RENAME_NODE, new EdaGlobalAction(this, EdaActionKey.RENAME_NODE) {

            public void actionPerformed(ActionEvent e) {
                getEda().renameNode();
            }
        });
        m_actionMap.put(EdaActionKey.CLOSE_DOCUMENT, new EdaGlobalAction(this, EdaActionKey.CLOSE_DOCUMENT) {

            public void actionPerformed(ActionEvent e) {
                getEda().closeDocument();
            }
        });
        m_actionMap.put(EdaActionKey.CUT_TREE_NODE, new EdaGlobalAction(this, EdaActionKey.CUT_TREE_NODE) {

            public void actionPerformed(ActionEvent e) {
                getEda().getProjectTree().cut();
            }
        });
        m_actionMap.put(EdaActionKey.COPY_TREE_NODE, new EdaGlobalAction(this, EdaActionKey.COPY_TREE_NODE) {

            public void actionPerformed(ActionEvent e) {
                getEda().getProjectTree().copy();
            }
        });
        m_actionMap.put(EdaActionKey.MOVE_NODE_UP, new EdaGlobalAction(this, EdaActionKey.MOVE_NODE_UP) {

            public void actionPerformed(ActionEvent e) {
                getEda().getProjectTree().moveUp();
            }
        });
        m_actionMap.put(EdaActionKey.MOVE_NODE_DOWN, new EdaGlobalAction(this, EdaActionKey.MOVE_NODE_DOWN) {

            public void actionPerformed(ActionEvent e) {
                getEda().getProjectTree().moveDown();
            }
        });
        m_actionMap.put(EdaActionKey.MOVE_NODE_RIGHT, new EdaGlobalAction(this, EdaActionKey.MOVE_NODE_RIGHT) {

            public void actionPerformed(ActionEvent e) {
                getEda().getProjectTree().moveRight();
            }
        });
        m_actionMap.put(EdaActionKey.MOVE_NODE_LEFT, new EdaGlobalAction(this, EdaActionKey.MOVE_NODE_LEFT) {

            public void actionPerformed(ActionEvent e) {
                getEda().getProjectTree().moveLeft();
            }
        });
        m_actionMap.put(EdaActionKey.PASTE_TREE_NODE, new EdaGlobalAction(this, EdaActionKey.PASTE_TREE_NODE) {

            public void actionPerformed(ActionEvent e) {
                getEda().getProjectTree().paste();
            }
        });
        m_actionMap.put(EdaActionKey.SHOW_DOCUMENT, new EdaGlobalAction(this, EdaActionKey.SHOW_DOCUMENT) {

            public void actionPerformed(ActionEvent e) {
                getEda().showDocument();
            }
        });
        m_actionMap.put(EdaActionKey.NEW_FOLDER, new EdaGlobalAction(this, EdaActionKey.NEW_FOLDER) {

            public void actionPerformed(ActionEvent e) {
                getEda().newFolder();
            }
        });
        m_actionMap.put(EdaActionKey.ADD_LIBRARY, new EdaGlobalAction(this, EdaActionKey.ADD_LIBRARY) {

            public void actionPerformed(ActionEvent e) {
                getEda().addLibrary();
            }
        });
        m_actionMap.put(EdaActionKey.REMOVE_NODE, new EdaGlobalAction(this, EdaActionKey.REMOVE_NODE) {

            public void actionPerformed(ActionEvent e) {
                getEda().removeNode();
            }
        });
        m_actionMap.put(EdaActionKey.SETTINGS, new EdaGlobalAction(this, EdaActionKey.SETTINGS) {

            public void actionPerformed(ActionEvent e) {
                getEda().showSettings();
            }
        });
        m_actionMap.put(EdaActionKey.PRINT, new EdaGlobalAction(this, EdaActionKey.PRINT) {

            public void actionPerformed(ActionEvent e) {
                getEda().print();
            }
        });
        m_actionMap.put(EdaActionKey.EXIT, new EdaGlobalAction(this, EdaActionKey.EXIT) {

            public void actionPerformed(ActionEvent e) {
                getEda().close();
            }
        });
        m_actionMap.put(EdaActionKey.ABOUT, new EdaGlobalAction(this, EdaActionKey.ABOUT) {

            public void actionPerformed(ActionEvent e) {
                new EdaSplashScreen(getEda());
            }
        });
        m_actionMap.put(EdaActionKey.WEB_SITE, new EdaGlobalAction(this, EdaActionKey.WEB_SITE) {

            public void actionPerformed(ActionEvent e) {
                if (Desktop.isDesktopSupported()) {
                    try {
                        Desktop.getDesktop().browse(new URI(""http://www.circuitsmith.com""));
                    } catch (Exception ioe) {
                    }
                }
            }
        });
        m_actionMap.put(EdaActionKey.DEBUG, new EdaGlobalAction(this, EdaActionKey.DEBUG) {

            public void actionPerformed(ActionEvent e) {
                EdaProject p = getEda().getProjectTree().getSelectedProject();
                EdaTreeNode n = getEda().getProjectTree().getSelectedNode();
                System.out.println(""Eda.createActionMap working on node "" + n.getName());
                for (Iterator<EdaTreeNode> i = n.iterator(); i.hasNext(); ) {
                    EdaTreeNode tn = i.next();
                    if (tn instanceof EdaSchematic) {
                        EdaSchematic s = (EdaSchematic) tn;
                        EdaAttributeList al = s.getDrawing().getAttributeList();
                        EdaAttribute f = al.get(""footprint"");
                        if (f != null) {
                            String fs[] = f.getValue().split(""//"");
                            if (fs.length > 1) {
                                EdaDocAttribute fl = new EdaDocAttribute(""footprint-lib"", fs[0]);
                                f.setValue(fs[1]);
                                fl.linkDocument(p);
                                al.add(fl);
                                System.out.println(""Eda.createActionMap debug doing footprints for "" + tn.getName());
                            }
                        }
                    }
                }
            }
        });
        m_actionMap.put(EdaActionKey.RELOAD_LIBRARY, new EdaGlobalAction(this, EdaActionKey.RELOAD_LIBRARY) {

            public void actionPerformed(ActionEvent e) {
                getEda().reloadLibrary();
            }
        });
        m_actionMap.put(EdaActionKey.CALC_NETS, new EdaGlobalAction(this, EdaActionKey.CALC_NETS) {

            public void actionPerformed(ActionEvent e) {
                getEda().calcNets();
            }
        });
    }","    @SuppressWarnings(""unchecked"")
    public <T> T[] toArray(T[] a) {
        a = (T[]) java.lang.reflect.Array.newInstance(a.getClass().getComponentType(), size());
        E[] elementData = (E[]) toArray();
        System.arraycopy(elementData, 0, a, 0, size());
        if (a.length > size()) a[size()] = null;
        return a;
    }",0,0
