FUNCTION_ONE,FUNCTION_TWO,LABEL
"    private void scanAll(HTTPurl urlData, OutputStream outStream) throws Exception {
        int country = 0;
        int region = 0;
        try {
            country = Integer.parseInt(urlData.getParameter(""country""));
            region = Integer.parseInt(urlData.getParameter(""region""));
        } catch (Exception e) {
            throw new Exception(""country or region code not valid: "" + e.toString());
        }
        PageTemplate template = new PageTemplate(store.getProperty(""path.template"") + File.separator + ""channelscan.html"");
        outStream.write(template.getPageBytes());
        CaptureDeviceList devList = CaptureDeviceList.getInstance();
        if (devList.getActiveDeviceCount() > 0) {
            outStream.write(""Can not scan channels, Captures Running!"".getBytes());
            return;
        }
        if (devList.getDeviceCount() == 0) {
            outStream.write(""No Devices Available!"".getBytes());
            return;
        }
        String out = ""<form action=\""/servlet/"" + urlData.getServletClass() + ""\"" method=\""POST\"" accept-charset=\""UTF-8\"">\n"" + ""<input type=\""hidden\"" name=\""action\"" value='05'>\n"";
        outStream.write(out.getBytes());
        outStream.flush();
        ChannelList list = new ChannelList(store.getProperty(""path.data"") + File.separator + ""stationdata.list"");
        Channel[] channelList = list.getStations(country, region);
        list.close();
        try {
            int channelCount = 0;
            Channel ch = null;
            for (int x = 0; x < channelList.length; x++) {
                int channelsFound = 0;
                ch = channelList[x];
                if (ch != null) {
                    StringBuffer buff = new StringBuffer(2048);
                    buff.append(""<table class='channelScanResult'>\n"");
                    buff.append(""<tr class=\""scanChannelHeading\"">\n"");
                    buff.append(""<td class=\""scanChannelHeadingDataName\"">"" + ch.getName() + ""</td>\n"");
                    buff.append(""<td class=\""scanChannelHeadingData\"">Program</td>\n"");
                    buff.append(""<td class=\""scanChannelHeadingData\"">Video</td>\n"");
                    buff.append(""<td class=\""scanChannelHeadingData\"">Audio</td>\n"");
                    buff.append(""<td class=\""scanChannelHeadingData\"">Add</td>\n"");
                    buff.append(""</tr>\n"");
                    if (x > 0) Thread.sleep(5000);
                    CaptureDevice cap = (CaptureDevice) devList.getDevice(0);
                    String scanCommand = ""scan.exe "" + ch.getFrequency() + "" "" + ch.getBandWidth() + "" \"""" + cap.getID() + ""\"""";
                    System.out.println(""Running channel scan command: "" + scanCommand);
                    Runtime runner = Runtime.getRuntime();
                    String[] com = new String[4];
                    com[0] = ""scan.exe"";
                    com[1] = new Integer(ch.getFrequency()).toString();
                    com[2] = new Integer(ch.getBandWidth()).toString();
                    com[3] = ""\"""" + cap.getID() + ""\"""";
                    Process scan = runner.exec(com);
                    ScanResult result = new ScanResult(ch.getFrequency(), ch.getBandWidth());
                    result.readInput(scan.getInputStream());
                    result.parseXML();
                    Vector scanResult = result.getResult();
                    Channel chData = null;
                    for (int y = 0; y < scanResult.size(); y++) {
                        chData = (Channel) scanResult.get(y);
                        if (chData != null) {
                            buff.append(""<tr class='scanChannelResult'>"");
                            buff.append(""<td>\n<input type='text' name='name"" + channelCount + ""' value='"" + checkName(chData.getName()) + ""'>\n"");
                            buff.append(""<input type='hidden' name='freq"" + channelCount + ""' value='"" + chData.getFrequency() + ""'>\n"");
                            buff.append(""<input type='hidden' name='band"" + channelCount + ""' value='"" + chData.getBandWidth() + ""'>\n"");
                            buff.append(""</td>\n\n"");
                            buff.append(""<td align='center'>"" + chData.getProgramID());
                            buff.append(""<input type='hidden' name='programid"" + channelCount + ""' value='"" + chData.getProgramID() + ""'>\n"");
                            buff.append(""</td>\n"");
                            buff.append(""<td align='center'>"");
                            int count = getStreamTypeCount(chData, Channel.TYPE_VIDEO);
                            if (count == 0) {
                                buff.append(""-1"");
                                buff.append(""<input type='hidden' name='videoid"" + channelCount + ""' value='-1'>\n"");
                            }
                            if (count == 1) {
                                int[] data = getFirstOfType(chData, Channel.TYPE_VIDEO);
                                buff.append(data[0]);
                                buff.append(""<input type='hidden' name='videoid"" + channelCount + ""' value='"" + data[0] + ""'>\n"");
                            } else if (count > 1) {
                                buff.append(""<SELECT NAME='videoid"" + channelCount + ""'>\n"");
                                for (int st = 0; st < chData.getStreams().size(); st++) {
                                    int[] streamData = (int[]) chData.getStreams().get(st);
                                    if (streamData[1] == Channel.TYPE_VIDEO) {
                                        buff.append(""<OPTION value=\"""" + streamData[0] + ""\"">"");
                                        buff.append(streamData[0]);
                                        buff.append(""</OPTION>\n"");
                                    }
                                }
                                buff.append(""</SELECT>"");
                            }
                            buff.append(""</td>\n"");
                            buff.append(""<td align='center'>"");
                            count = getStreamTypeCount(chData, Channel.TYPE_AUDIO_AC3);
                            count += getStreamTypeCount(chData, Channel.TYPE_AUDIO_MPG);
                            if (count == 0) {
                                buff.append(""-1"");
                                buff.append(""<input type='hidden' name='audioid"" + channelCount + ""' value='-1'>\n"");
                            }
                            if (count == 1) {
                                int[] data = getFirstOfType(chData, Channel.TYPE_AUDIO_AC3);
                                if (data == null) data = getFirstOfType(chData, Channel.TYPE_AUDIO_MPG);
                                buff.append(data[0]);
                                if (data[1] == Channel.TYPE_AUDIO_AC3) buff.append("" AC3""); else buff.append("" MPG"");
                                buff.append(""<input type='hidden' name='audioid"" + channelCount + ""' value='"" + data[0] + "":"" + data[1] + ""'>\n"");
                            } else if (count > 1) {
                                buff.append(""<SELECT NAME='audioid"" + channelCount + ""'>\n"");
                                for (int st = 0; st < chData.getStreams().size(); st++) {
                                    int[] streamData = (int[]) chData.getStreams().get(st);
                                    if (streamData[1] == Channel.TYPE_AUDIO_MPG || streamData[1] == Channel.TYPE_AUDIO_AC3) {
                                        buff.append(""<OPTION value=\"""" + streamData[0] + "":"" + streamData[1] + ""\"">"");
                                        buff.append(streamData[0]);
                                        if (streamData[1] == Channel.TYPE_AUDIO_AC3) buff.append("" AC3""); else buff.append("" MPG"");
                                        buff.append(""</OPTION>\n"");
                                    }
                                }
                                buff.append(""</SELECT>"");
                            }
                            buff.append(""</td>\n"");
                            buff.append(""<td align='center'><input type='checkbox' name='add"" + channelCount + ""' value='add'></td>\n"");
                            buff.append(""</tr>\n\n"");
                            channelCount++;
                            channelsFound++;
                        } else {
                            break;
                        }
                    }
                    if (channelsFound == 0) {
                        buff.append(""<tr class='scanChannelResult'>"");
                        buff.append(""<td>No Programs Found</td>\n"");
                        buff.append(""<td align='center'>N/A</td>\n"");
                        buff.append(""<td align='center'>N/A</td>\n"");
                        buff.append(""<td align='center'>N/A</td>\n"");
                        buff.append(""<td align='center'>N/A</td>\n"");
                        buff.append(""</tr>\n\n"");
                    }
                    buff.append(""</table><br>\n"");
                    outStream.write(buff.toString().getBytes());
                    outStream.flush();
                    outStream.write(""\n\n\n\n\n           \n\n\n\n\n\n"".getBytes());
                    outStream.flush();
                }
            }
            if (channelCount > 0) out = ""<input type=\""submit\"" value=\""Add Selected\""></form></body></html><br><br>\n"";
            outStream.write(out.getBytes());
            outStream.flush();
        } catch (Exception e) {
            throw e;
        }
    }","    private void scanAll(HTTPurl urlData, OutputStream outStream) throws Exception {
        int country = 0;
        int region = 0;
        try {
            country = Integer.parseInt(urlData.getParameter(""country""));
            region = Integer.parseInt(urlData.getParameter(""region""));
        } catch (Exception e) {
            throw new Exception(""country or region code not valid: "" + e.toString());
        }
        PageTemplate template = new PageTemplate(store.getProperty(""path.template"") + File.separator + ""channelscan.html"");
        outStream.write(template.getPageBytes());
        CaptureDeviceList devList = CaptureDeviceList.getInstance();
        if (devList.getActiveDeviceCount() > 0) {
            outStream.write(""Can not scan channels, Captures Running!"".getBytes());
            return;
        }
        if (devList.getDeviceCount() == 0) {
            outStream.write(""No Devices Available!"".getBytes());
            return;
        }
        String out = ""<form action=\""/servlet/"" + urlData.getServletClass() + ""\"" method=\""POST\"" accept-charset=\""UTF-8\"">\n"" + ""<input type=\""hidden\"" name=\""action\"" value='05'>\n"";
        outStream.write(out.getBytes());
        outStream.flush();
        ChannelList list = new ChannelList(store.getProperty(""path.data"") + File.separator + ""stationdata.list"");
        Channel[] channelList = list.getStations(country, region);
        list.close();
        try {
            boolean testMode = ""1"".equals(store.getProperty(""tools.testmode""));
            int channelCount = 0;
            Channel ch = null;
            for (int x = 0; x < channelList.length; x++) {
                int channelsFound = 0;
                ch = channelList[x];
                if (ch != null) {
                    StringBuffer buff = new StringBuffer(2048);
                    buff.append(""<table class='channelScanResult'>\n"");
                    buff.append(""<tr class=\""scanChannelHeading\"">\n"");
                    buff.append(""<td class=\""scanChannelHeadingDataName\"">"" + ch.getName() + ""</td>\n"");
                    buff.append(""<td class=\""scanChannelHeadingData\"">Program</td>\n"");
                    buff.append(""<td class=\""scanChannelHeadingData\"">Video</td>\n"");
                    buff.append(""<td class=\""scanChannelHeadingData\"">Audio</td>\n"");
                    buff.append(""<td class=\""scanChannelHeadingData\"">Add</td>\n"");
                    buff.append(""</tr>\n"");
                    if (x > 0) Thread.sleep(5000);
                    CaptureDevice cap = (CaptureDevice) devList.getDevice(0);
                    Runtime runner = Runtime.getRuntime();
                    String[] com = null;
                    if (testMode == true) {
                        String scanCommand = ""win32/scan.exe -test"";
                        System.out.println(""Running channel scan command: "" + scanCommand);
                        com = new String[2];
                        com[0] = ""win32/scan.exe"";
                        com[1] = ""-test"";
                    } else {
                        String scanCommand = ""win32/scan.exe "" + ch.getFrequency() + "" "" + ch.getBandWidth() + "" \"""" + cap.getID() + ""\"""";
                        System.out.println(""Running channel scan command: "" + scanCommand);
                        com = new String[4];
                        com[0] = ""win32/scan.exe"";
                        com[1] = new Integer(ch.getFrequency()).toString();
                        com[2] = new Integer(ch.getBandWidth()).toString();
                        com[3] = ""\"""" + cap.getID() + ""\"""";
                    }
                    Process scan = runner.exec(com);
                    ScanResult result = new ScanResult(ch.getFrequency(), ch.getBandWidth());
                    result.readInput(scan.getInputStream());
                    result.parseXML();
                    Vector<Channel> scanResult = result.getResult();
                    Channel chData = null;
                    for (int y = 0; y < scanResult.size(); y++) {
                        chData = (Channel) scanResult.get(y);
                        if (chData != null) {
                            buff.append(""<tr class='scanChannelResult'>"");
                            buff.append(""<td>\n<input type='text' name='name"" + channelCount + ""' value='"" + checkName(chData.getName()) + ""'>\n"");
                            buff.append(""<input type='hidden' name='freq"" + channelCount + ""' value='"" + chData.getFrequency() + ""'>\n"");
                            buff.append(""<input type='hidden' name='band"" + channelCount + ""' value='"" + chData.getBandWidth() + ""'>\n"");
                            buff.append(""</td>\n\n"");
                            buff.append(""<td align='center'>"" + chData.getProgramID());
                            buff.append(""<input type='hidden' name='programid"" + channelCount + ""' value='"" + chData.getProgramID() + ""'>\n"");
                            buff.append(""</td>\n"");
                            buff.append(""<td align='center'>"");
                            int count = getStreamTypeCount(chData, Channel.TYPE_VIDEO);
                            if (count == 0) {
                                buff.append(""-1"");
                                buff.append(""<input type='hidden' name='videoid"" + channelCount + ""' value='-1'>\n"");
                            }
                            if (count == 1) {
                                int[] data = getFirstOfType(chData, Channel.TYPE_VIDEO);
                                buff.append(data[0]);
                                buff.append(""<input type='hidden' name='videoid"" + channelCount + ""' value='"" + data[0] + ""'>\n"");
                            } else if (count > 1) {
                                buff.append(""<SELECT NAME='videoid"" + channelCount + ""'>\n"");
                                for (int st = 0; st < chData.getStreams().size(); st++) {
                                    int[] streamData = (int[]) chData.getStreams().get(st);
                                    if (streamData[1] == Channel.TYPE_VIDEO) {
                                        buff.append(""<OPTION value=\"""" + streamData[0] + ""\"">"");
                                        buff.append(streamData[0]);
                                        buff.append(""</OPTION>\n"");
                                    }
                                }
                                buff.append(""</SELECT>"");
                            }
                            buff.append(""</td>\n"");
                            buff.append(""<td align='center'>"");
                            count = getStreamTypeCount(chData, Channel.TYPE_AUDIO_AC3);
                            count += getStreamTypeCount(chData, Channel.TYPE_AUDIO_MPG);
                            if (count == 0) {
                                buff.append(""-1"");
                                buff.append(""<input type='hidden' name='audioid"" + channelCount + ""' value='-1'>\n"");
                            }
                            if (count == 1) {
                                int[] data = getFirstOfType(chData, Channel.TYPE_AUDIO_AC3);
                                if (data == null) data = getFirstOfType(chData, Channel.TYPE_AUDIO_MPG);
                                buff.append(data[0]);
                                if (data[1] == Channel.TYPE_AUDIO_AC3) buff.append("" AC3""); else buff.append("" MPG"");
                                buff.append(""<input type='hidden' name='audioid"" + channelCount + ""' value='"" + data[0] + "":"" + data[1] + ""'>\n"");
                            } else if (count > 1) {
                                buff.append(""<SELECT NAME='audioid"" + channelCount + ""'>\n"");
                                for (int st = 0; st < chData.getStreams().size(); st++) {
                                    int[] streamData = (int[]) chData.getStreams().get(st);
                                    if (streamData[1] == Channel.TYPE_AUDIO_MPG || streamData[1] == Channel.TYPE_AUDIO_AC3) {
                                        buff.append(""<OPTION value=\"""" + streamData[0] + "":"" + streamData[1] + ""\"">"");
                                        buff.append(streamData[0]);
                                        if (streamData[1] == Channel.TYPE_AUDIO_AC3) buff.append("" AC3""); else buff.append("" MPG"");
                                        buff.append(""</OPTION>\n"");
                                    }
                                }
                                buff.append(""</SELECT>"");
                            }
                            buff.append(""</td>\n"");
                            buff.append(""<td align='center'><input type='checkbox' name='add"" + channelCount + ""' value='add'></td>\n"");
                            buff.append(""</tr>\n\n"");
                            channelCount++;
                            channelsFound++;
                        } else {
                            break;
                        }
                    }
                    if (channelsFound == 0) {
                        buff.append(""<tr class='scanChannelResult'>"");
                        buff.append(""<td>No Programs Found</td>\n"");
                        buff.append(""<td align='center'>N/A</td>\n"");
                        buff.append(""<td align='center'>N/A</td>\n"");
                        buff.append(""<td align='center'>N/A</td>\n"");
                        buff.append(""<td align='center'>N/A</td>\n"");
                        buff.append(""</tr>\n\n"");
                    }
                    buff.append(""</table><br>\n"");
                    outStream.write(buff.toString().getBytes());
                    outStream.flush();
                    outStream.write(""\n\n\n\n\n           \n\n\n\n\n\n"".getBytes());
                    outStream.flush();
                }
            }
            if (channelCount > 0) out = ""<input type=\""submit\"" value=\""Add Selected\""></form></body></html><br><br>\n"";
            outStream.write(out.getBytes());
            outStream.flush();
        } catch (Exception e) {
            throw e;
        }
    }",1
"    @SuppressWarnings(""unchecked"")
    private static Object resizeArray(Object oldArray, int newSize) {
        int oldSize = java.lang.reflect.Array.getLength(oldArray);
        Class elementType = oldArray.getClass().getComponentType();
        Object newArray = java.lang.reflect.Array.newInstance(elementType, newSize);
        int preserveLength = Math.min(oldSize, newSize);
        if (preserveLength > 0) System.arraycopy(oldArray, 0, newArray, 0, preserveLength);
        return newArray;
    }","    private static Object resizeArray(Object oldArray, int newSize) {
        int oldSize = java.lang.reflect.Array.getLength(oldArray);
        Class elementType = oldArray.getClass().getComponentType();
        Object newArray = java.lang.reflect.Array.newInstance(elementType, newSize);
        int preserveLength = Math.min(oldSize, newSize);
        if (preserveLength > 0) System.arraycopy(oldArray, 0, newArray, 0, preserveLength);
        return newArray;
    }",1
"    public Matrix transpose() {
        Matrix X = new Matrix(n, m);
        double[][] C = X.getArray();
        for (int i = 0; i < m; i++) {
            for (int j = 0; j < n; j++) {
                C[j][i] = A[i][j];
            }
        }
        return X;
    }","    public FloatMatrix transpose() {
        FloatMatrix X = new FloatMatrix(n, m);
        float[][] C = X.getArray();
        for (int i = 0; i < m; i++) {
            for (int j = 0; j < n; j++) {
                C[j][i] = A[i][j];
            }
        }
        return X;
    }",1
"    public void run() {
        try {
            charsExpected = 10000 * (testData[0].length() + testData[1].length());
            String fileName = ""/tmp/out"" + myNumber;
            final Process tac = Runtime.getRuntime().exec(new String[] { PROGRAM, fileName }, null, new File(""/tmp""));
            Thread writer = new Thread() {

                public void run() {
                    DataOutputStream stdin = new DataOutputStream(tac.getOutputStream());
                    try {
                        for (int x = 0; x < 10000; x++) {
                            for (int i = 0; i < testData.length; i++) {
                                charsWritten += testData[i].length();
                                stdin.writeUTF(testData[i]);
                            }
                        }
                        stdin.flush();
                        stdin.close();
                    } catch (IOException e) {
                        throw new Error(""TestRuntimeExec FAILED"");
                    }
                }
            };
            Thread reader = new Thread() {

                public void run() {
                    DataInputStream stdout = new DataInputStream(tac.getInputStream());
                    try {
                        for (int x = 0; x < 10000; x++) {
                            for (int i = 0; i < testData.length; i++) {
                                String in = stdout.readUTF();
                                charsRead += in.length();
                                if (!in.equals(testData[i])) throw new Error(""TestRuntimeExec FAILED: bad input "" + in);
                            }
                        }
                        int exitCode = tac.waitFor();
                        if (exitCode == 0 && charsRead == charsExpected && charsWritten == charsExpected) System.err.println(""TestRuntimeExec SUCCESS""); else System.err.println(""TestRuntimeExec FAILED"");
                    } catch (Throwable e) {
                        e.printStackTrace();
                        throw new Error(""TestRuntimeExec FAILED"");
                    }
                }
            };
            writer.start();
            reader.start();
            final Thread waiter = new Thread() {

                public void run() {
                    try {
                        int exitCode = tac.waitFor();
                        System.out.println(""waitFor(): Process exited with code "" + exitCode);
                    } catch (InterruptedException e) {
                        if (!interruptWait) {
                            System.out.println(""Waiting thread uninterrupted unexpectedly!!!"");
                            System.out.println(""TestRuntimeExec FAILED"");
                            System.exit(1);
                        }
                        System.out.println(""Waiting thread interrupted! (THIS IS GOOD)"");
                        e.printStackTrace();
                    }
                }
            };
            waiter.start();
            if (interruptWait) {
                new Thread() {

                    public void run() {
                        try {
                            Thread.sleep(2000);
                        } catch (Exception e) {
                        }
                        waiter.interrupt();
                    }
                }.start();
            }
            Thread poller = new Thread() {

                public void run() {
                    int exitCode = -99;
                    boolean exited = false;
                    do {
                        try {
                            exitCode = tac.exitValue();
                            exited = true;
                        } catch (IllegalThreadStateException e) {
                            System.out.println(""still alive!"");
                            try {
                                Thread.sleep(1000);
                            } catch (Exception ee) {
                            }
                        }
                    } while (!exited);
                    System.out.println(""exitValue(): Process exited with code "" + exitCode);
                }
            };
            poller.start();
            try {
                reader.join();
                writer.join();
                waiter.join();
                poller.join();
            } catch (InterruptedException eee) {
                eee.printStackTrace();
            }
        } catch (Throwable e) {
            System.err.println(""TestRuntimeExec FAILED with"");
            e.printStackTrace();
            System.exit(1);
        }
    }","    public void run() {
        try {
            charsExpected = 10000 * (testData[0].length() + testData[1].length());
            String fileName = ""/tmp/out"" + myNumber;
            final Process tac = Runtime.getRuntime().exec(new String[] { PROGRAM, fileName }, null, new File(""/tmp""));
            Thread writer = new Thread() {

                public void run() {
                    DataOutputStream stdin = new DataOutputStream(tac.getOutputStream());
                    try {
                        for (int x = 0; x < 10000; x++) {
                            for (int i = 0; i < testData.length; i++) {
                                charsWritten += testData[i].length();
                                stdin.writeUTF(testData[i]);
                            }
                        }
                        stdin.flush();
                        stdin.close();
                    } catch (IOException e) {
                        throw new Error(""TestRuntimeExec FAILED"");
                    }
                }
            };
            Thread reader = new Thread() {

                public void run() {
                    DataInputStream stdout = new DataInputStream(tac.getInputStream());
                    try {
                        for (int x = 0; x < 10000; x++) {
                            for (int i = 0; i < testData.length; i++) {
                                String in = stdout.readUTF();
                                charsRead += in.length();
                                if (!in.equals(testData[i])) throw new Error(""TestRuntimeExec FAILED: bad input "" + in);
                            }
                        }
                        int exitCode = tac.waitFor();
                        if (exitCode == 0 && charsRead == charsExpected && charsWritten == charsExpected) System.err.println(""TestRuntimeExec SUCCESS""); else System.err.println(""TestRuntimeExec FAILED"");
                    } catch (Throwable e) {
                        e.printStackTrace();
                        throw new Error(""TestRuntimeExec FAILED"");
                    }
                }
            };
            writer.start();
            reader.start();
            final Thread waiter = new Thread() {

                public void run() {
                    try {
                        int exitCode = tac.waitFor();
                        System.out.println(""waitFor(): Process exited with code "" + exitCode);
                    } catch (InterruptedException e) {
                        if (!interruptWait) {
                            System.out.println(""Waiting thread uninterrupted unexpectedly!!!"");
                            System.out.println(""TestRuntimeExec FAILED"");
                            System.exit(1);
                        }
                        System.out.println(""Waiting thread interrupted! (THIS IS GOOD)"");
                        e.printStackTrace();
                    }
                }
            };
            waiter.start();
            if (interruptWait) {
                new Thread() {

                    public void run() {
                        try {
                            Thread.sleep(2000);
                        } catch (Exception e) {
                        }
                        waiter.interrupt();
                    }
                }.start();
            }
            Thread poller = new Thread() {

                public void run() {
                    int exitCode = -99;
                    boolean exited = false;
                    do {
                        try {
                            exitCode = tac.exitValue();
                            exited = true;
                        } catch (IllegalThreadStateException e) {
                            System.out.println(""still alive!"");
                            try {
                                Thread.sleep(1000);
                            } catch (Exception ee) {
                            }
                        }
                    } while (!exited);
                    System.out.println(""exitValue(): Process exited with code "" + exitCode);
                }
            };
            poller.start();
            try {
                reader.join();
                writer.join();
                waiter.join();
                poller.join();
            } catch (InterruptedException eee) {
                eee.printStackTrace();
            }
        } catch (Throwable e) {
            System.err.println(""TestRuntimeExec FAILED with"");
            e.printStackTrace();
            System.exit(-1);
        }
    }",1
"    private static void open(URI uri) {
        if (Desktop.isDesktopSupported()) {
            Desktop desktop = Desktop.getDesktop();
            try {
                desktop.browse(uri);
            } catch (IOException e) {
                e.printStackTrace();
            }
        } else {
        }
    }","    private void open(URI uri) {
        if (Desktop.isDesktopSupported()) {
            Desktop desktop = Desktop.getDesktop();
            try {
                desktop.browse(uri);
            } catch (IOException e) {
                e.printStackTrace();
            }
        } else {
        }
    }",1
"    public static Object[] addObjectToArray(Object[] array, Object obj) {
        Class compType = Object.class;
        if (array != null) {
            compType = array.getClass().getComponentType();
        } else if (obj != null) {
            compType = obj.getClass();
        }
        int newArrLength = (array != null ? array.length + 1 : 1);
        Object[] newArr = (Object[]) Array.newInstance(compType, newArrLength);
        if (array != null) {
            System.arraycopy(array, 0, newArr, 0, array.length);
        }
        newArr[newArr.length - 1] = obj;
        return newArr;
    }","    public static Object[] addObjectToArray(Object[] array, Object obj) {
        Class<?> compType = Object.class;
        if (array != null) {
            compType = array.getClass().getComponentType();
        } else if (obj != null) {
            compType = obj.getClass();
        }
        int newArrLength = (array != null ? array.length + 1 : 1);
        Object[] newArr = (Object[]) Array.newInstance(compType, newArrLength);
        if (array != null) {
            System.arraycopy(array, 0, newArr, 0, array.length);
        }
        newArr[newArr.length - 1] = obj;
        return newArr;
    }",1
"    protected void sort(int a) {
        int[] masiv = new int[a];
        Random rand = new Random();
        for (int i = 0; i <= a; i++) {
            masiv[i] = rand.nextInt(200);
        }
        int d;
        for (int j = 0; j < a; j++) {
            for (int i = 0; i < a; i++) {
                if (masiv[i] < masiv[i + 1]) {
                } else {
                    d = masiv[i];
                    masiv[i] = masiv[i + 1];
                    masiv[i + 1] = d;
                }
            }
        }
        while (a != 0) {
            System.out.println(""sort: "" + masiv[a]);
            a--;
        }
    }","    protected void sort(int a) {
        int[] masiv = new int[a + 1];
        Random fff = new Random();
        for (int i = 0; i <= a; i++) {
            masiv[i] = fff.nextInt(9);
        }
        int d;
        for (int j = 0; j < a; j++) {
            for (int i = 0; i < a; i++) {
                if (masiv[i] < masiv[i + 1]) {
                } else {
                    d = masiv[i];
                    masiv[i] = masiv[i + 1];
                    masiv[i + 1] = d;
                }
            }
        }
        while (a != 0) {
            System.out.println(""sort: "" + masiv[a]);
            a--;
        }
    }",1
"    public static Object[] addObjectToArray(Object[] array, Object obj) {
        Class<?> compType = Object.class;
        if (array != null) {
            compType = array.getClass().getComponentType();
        } else if (obj != null) {
            compType = obj.getClass();
        }
        int newArrLength = (array != null ? array.length + 1 : 1);
        Object[] newArr = (Object[]) Array.newInstance(compType, newArrLength);
        if (array != null) {
            System.arraycopy(array, 0, newArr, 0, array.length);
        }
        newArr[newArr.length - 1] = obj;
        return newArr;
    }","    public static Object[] addObjectToArray(Object[] array, Object obj) {
        Class compType = Object.class;
        if (array != null) {
            compType = array.getClass().getComponentType();
        } else if (obj != null) {
            compType = obj.getClass();
        }
        int newArrLength = (array != null ? array.length + 1 : 1);
        Object[] newArr = (Object[]) Array.newInstance(compType, newArrLength);
        if (array != null) {
            System.arraycopy(array, 0, newArr, 0, array.length);
        }
        newArr[newArr.length - 1] = obj;
        return newArr;
    }",1
"    public ImageDisplay(ImageDisplayApplet applet, GraphicsConfiguration gc) {
        this.applet = applet;
        if (applet == null) {
            frame = new JFrame(gc);
            frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);
        }
        setLayout(new BorderLayout());
        setPreferredSize(new Dimension(PREFERRED_WIDTH, PREFERRED_HEIGHT));
        Action openAction = new AbstractAction(""Open File"", new ImageIcon(getClass().getResource(""/open.gif""))) {

            public void actionPerformed(ActionEvent e) {
                if (filechooser == null) {
                    filechooser = new JFileChooser();
                    filechooser.setFileSelectionMode(JFileChooser.FILES_ONLY);
                }
                if (filechooser.showOpenDialog(ImageDisplay.this) == JFileChooser.APPROVE_OPTION) {
                    open(filechooser.getSelectedFile());
                }
            }
        };
        JToolBar bar = new JToolBar();
        bar.add(new ToolBarButton(openAction));
        add(bar, BorderLayout.NORTH);
        if (applet == null) {
            frame.setTitle(""Image Display - Control Panel"");
            frame.getContentPane().add(this, BorderLayout.CENTER);
            frame.pack();
            frame.setVisible(true);
        }
    }","    public ImageDisplay(ImageDisplayApplet applet, GraphicsConfiguration gc) {
        this.applet = applet;
        if (applet == null) {
            frame = new JFrame(gc);
            frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);
        }
        setLayout(new BorderLayout());
        setPreferredSize(new Dimension(PREFERRED_WIDTH, PREFERRED_HEIGHT));
        Action openAction = new AbstractAction(""Open File"", new ImageIcon(getClass().getResource(""/open.gif""))) {

            public void actionPerformed(ActionEvent e) {
                if (filechooser == null) {
                    filechooser = new JFileChooser();
                    filechooser.setFileSelectionMode(JFileChooser.FILES_ONLY);
                }
                if (filechooser.showOpenDialog(ImageDisplay.this) == JFileChooser.APPROVE_OPTION) {
                    open(filechooser.getSelectedFile());
                }
            }
        };
        JToolBar bar = new JToolBar();
        bar.add(new ToolBarButton(openAction));
        add(bar, BorderLayout.NORTH);
        if (applet == null) {
            frame.setTitle(""Image Display - Control Panel"");
            frame.getContentPane().add(this, BorderLayout.CENTER);
            frame.pack();
            frame.show();
        }
    }",1
"    private void goToWebsite(URI uri) {
        if (Desktop.isDesktopSupported()) {
            Desktop desktop = Desktop.getDesktop();
            try {
                desktop.browse(uri);
            } catch (IOException e) {
            }
        } else {
        }
    }","    private static void open(URI uri) {
        if (Desktop.isDesktopSupported()) {
            Desktop desktop = Desktop.getDesktop();
            try {
                desktop.browse(uri);
            } catch (IOException e) {
            }
        } else {
        }
    }",1
